DateRep,CountryExp,CountryCode,Source,ConfCases
2022-08-31,Slovenia,SI,TESSy,0
2022-08-31,Spain,ES,TESSy,43
2022-08-31,Sweden,SE,TESSy,3
2022-09-01,Austria,AT,TESSy,3
2022-09-01,Belgium,BE,TESSy,5
2022-09-01,Bulgaria,BG,TESSy,0
2022-09-01,Croatia,HR,TESSy,1
2022-09-01,Cyprus,CY,TESSy,0
2022-09-01,Czechia,CZ,TESSy,2
2022-09-01,Denmark,DK,TESSy,0
2022-09-01,Estonia,EE,TESSy,0
2022-09-01,Finland,FI,TESSy,1
2022-09-01,France,FR,TESSy,27
2022-09-01,Germany,DE,TESSy,13
2022-09-01,Greece,EL,TESSy,0
2022-09-01,Hungary,HU,TESSy,0
2022-09-01,Iceland,IS,TESSy,0
2022-09-01,Ireland,IE,TESSy,1
2022-09-01,Italy,IT,TESSy,5
2022-09-01,Latvia,LV,TESSy,0
2022-09-01,Lithuania,LT,TESSy,0
2022-09-01,Luxembourg,LU,TESSy,0
2022-09-01,Malta,MT,TESSy,0
2022-09-01,Netherlands,NL,TESSy,5
2022-09-01,Norway,NO,TESSy,1
2022-09-01,Poland,PL,TESSy,2
2022-09-01,Portugal,PT,TESSy,2
2022-09-01,Romania,RO,TESSy,0
2022-09-01,Slovakia,SK,TESSy,0
2022-09-01,Slovenia,SI,TESSy,1
2022-09-01,Spain,ES,TESSy,29
2022-09-01,Sweden,SE,TESSy,2
2022-09-02,Austria,AT,TESSy,4
2022-09-02,Belgium,BE,TESSy,1
2022-09-02,Bulgaria,BG,TESSy,1
2022-09-02,Croatia,HR,TESSy,0
2022-09-02,Cyprus,CY,TESSy,0
2022-09-02,Czechia,CZ,TESSy,4
2022-09-02,Denmark,DK,TESSy,1
2022-09-02,Estonia,EE,TESSy,0
2022-09-02,Finland,FI,TESSy,1
2022-09-02,France,FR,TESSy,20
2022-09-02,Germany,DE,TESSy,15
2022-09-02,Greece,EL,TESSy,1
2022-09-02,Hungary,HU,TESSy,0
2022-09-02,Iceland,IS,TESSy,0
2022-09-02,Ireland,IE,TESSy,6
2022-09-02,Italy,IT,TESSy,6
2022-09-02,Latvia,LV,TESSy,0
2022-09-02,Lithuania,LT,TESSy,0
2022-09-02,Luxembourg,LU,TESSy,0
2022-09-02,Malta,MT,TESSy,0
2022-09-02,Netherlands,NL,TESSy,6
2022-09-02,Norway,NO,TESSy,0
2022-09-02,Poland,PL,TESSy,1
2022-09-02,Portugal,PT,TESSy,0
2022-09-02,Romania,RO,TESSy,0
2022-09-02,Slovakia,SK,TESSy,1
2022-09-02,Slovenia,SI,TESSy,0
2022-09-02,Spain,ES,TESSy,27
2022-09-02,Sweden,SE,TESSy,0
2022-09-03,Austria,AT,TESSy,0
2022-09-03,Belgium,BE,TESSy,2
2022-09-03,Bulgaria,BG,TESSy,0
2022-09-03,Croatia,HR,TESSy,0
2022-09-03,Cyprus,CY,TESSy,0
2022-09-03,Czechia,CZ,TESSy,0
2022-09-03,Denmark,DK,TESSy,0
2022-09-03,Estonia,EE,TESSy,0
2022-09-03,Finland,FI,TESSy,0
2022-09-03,France,FR,TESSy,2
2022-09-03,Germany,DE,TESSy,1
2022-09-03,Greece,EL,TESSy,0
2022-09-03,Hungary,HU,TESSy,0
2022-09-03,Iceland,IS,TESSy,0
2022-09-03,Ireland,IE,TESSy,0
2022-09-03,Italy,IT,TESSy,2
2022-09-03,Latvia,LV,TESSy,0
2022-09-03,Lithuania,LT,TESSy,0
2022-09-03,Luxembourg,LU,TESSy,0
2022-09-03,Malta,MT,TESSy,0
2022-09-03,Netherlands,NL,TESSy,1
2022-09-03,Norway,NO,TESSy,0
2022-09-03,Poland,PL,TESSy,0
2022-09-03,Portugal,PT,TESSy,0
2022-09-03,Romania,RO,TESSy,0
2022-09-03,Slovakia,SK,TESSy,0
2022-09-03,Slovenia,SI,TESSy,0
2022-09-03,Spain,ES,TESSy,8
2022-09-03,Sweden,SE,TESSy,0
2022-09-04,Austria,AT,TESSy,0
2022-09-04,Belgium,BE,TESSy,0
2022-09-04,Bulgaria,BG,TESSy,0
2022-09-04,Croatia,HR,TESSy,0
2022-09-04,Cyprus,CY,TESSy,0
2022-09-04,Czechia,CZ,TESSy,0
2022-09-04,Denmark,DK,TESSy,0
2022-09-04,Estonia,EE,TESSy,0
2022-09-04,Finland,FI,TESSy,0
2022-09-04,France,FR,TESSy,1
2022-09-04,Germany,DE,TESSy,1
2022-09-04,Greece,EL,TESSy,0
2022-09-04,Hungary,HU,TESSy,0
2022-09-04,Iceland,IS,TESSy,0
2022-09-04,Ireland,IE,TESSy,0
2022-09-04,Italy,IT,TESSy,0
2022-09-04,Latvia,LV,TESSy,0
2022-09-04,Lithuania,LT,TESSy,0
2022-09-04,Luxembourg,LU,TESSy,0
2022-09-04,Malta,MT,TESSy,0
2022-09-04,Netherlands,NL,TESSy,1
2022-09-04,Norway,NO,TESSy,0
2022-09-04,Poland,PL,TESSy,0
2022-09-04,Portugal,PT,TESSy,1
2022-09-04,Romania,RO,TESSy,0
2022-09-04,Slovakia,SK,TESSy,0
2022-09-04,Slovenia,SI,TESSy,0
2022-09-04,Spain,ES,TESSy,6
2022-09-04,Sweden,SE,TESSy,0
2022-09-05,Austria,AT,TESSy,1
2022-09-05,Belgium,BE,TESSy,1
2022-09-05,Bulgaria,BG,TESSy,0
2022-09-05,Croatia,HR,TESSy,0
2022-09-05,Cyprus,CY,TESSy,0
2022-09-05,Czechia,CZ,TESSy,1
2022-09-05,Denmark,DK,TESSy,1
2022-09-05,Estonia,EE,TESSy,0
2022-09-05,Finland,FI,TESSy,3
2022-09-05,France,FR,TESSy,12
2022-09-05,Germany,DE,TESSy,5
2022-09-05,Greece,EL,TESSy,5
2022-09-05,Hungary,HU,TESSy,0
2022-09-05,Iceland,IS,TESSy,0
2022-09-05,Ireland,IE,TESSy,0
2022-09-05,Italy,IT,TESSy,4
2022-09-05,Latvia,LV,TESSy,0
2022-09-05,Lithuania,LT,TESSy,0
2022-09-05,Luxembourg,LU,TESSy,0
2022-09-05,Malta,MT,TESSy,0
2022-09-05,Netherlands,NL,TESSy,2
2022-09-05,Norway,NO,TESSy,1
2022-09-05,Poland,PL,TESSy,6
2022-09-05,Portugal,PT,TESSy,3
2022-09-05,Romania,RO,TESSy,0
2022-09-05,Slovakia,SK,TESSy,0
2022-09-05,Slovenia,SI,TESSy,0
2022-09-05,Spain,ES,TESSy,30
2022-09-05,Sweden,SE,TESSy,2
2022-09-06,Austria,AT,TESSy,5
2022-09-06,Belgium,BE,TESSy,5
2022-09-06,Bulgaria,BG,TESSy,0
2022-09-06,Croatia,HR,TESSy,0
2022-09-06,Cyprus,CY,TESSy,0
2022-09-06,Czechia,CZ,TESSy,2
2022-09-06,Denmark,DK,TESSy,2
2022-09-06,Estonia,EE,TESSy,0
2022-09-06,Finland,FI,TESSy,2
2022-09-06,France,FR,TESSy,34
2022-09-06,Germany,DE,TESSy,5
2022-09-06,Greece,EL,TESSy,2
2022-09-06,Hungary,HU,TESSy,1
2022-09-06,Iceland,IS,TESSy,0
2022-09-06,Ireland,IE,TESSy,3
2022-09-06,Italy,IT,TESSy,5
2022-09-06,Latvia,LV,TESSy,0
2022-09-06,Lithuania,LT,TESSy,0
2022-09-06,Luxembourg,LU,TESSy,0
2022-09-06,Malta,MT,TESSy,0
2022-09-06,Netherlands,NL,TESSy,2
2022-09-06,Norway,NO,TESSy,0
2022-09-06,Poland,PL,TESSy,2
2022-09-06,Portugal,PT,TESSy,0
2022-09-06,Romania,RO,TESSy,1
2022-09-06,Slovakia,SK,TESSy,0
2022-09-06,Slovenia,SI,TESSy,0
2022-09-06,Spain,ES,TESSy,34
2022-09-06,Sweden,SE,TESSy,2
2022-09-07,Austria,AT,TESSy,1
2022-09-07,Belgium,BE,TESSy,2
2022-09-07,Bulgaria,BG,TESSy,0
2022-09-07,Croatia,HR,TESSy,0
2022-09-07,Cyprus,CY,TESSy,0
2022-09-07,Czechia,CZ,TESSy,2
2022-09-07,Denmark,DK,TESSy,0
2022-09-07,Estonia,EE,TESSy,0
2022-09-07,Finland,FI,TESSy,1
2022-09-07,France,FR,TESSy,28
2022-09-07,Germany,DE,TESSy,10
2022-09-07,Greece,EL,TESSy,0
2022-09-07,Hungary,HU,TESSy,0
2022-09-07,Iceland,IS,TESSy,0
2022-09-07,Ireland,IE,TESSy,1
2022-09-07,Italy,IT,TESSy,6
2022-09-07,Latvia,LV,TESSy,0
2022-09-07,Lithuania,LT,TESSy,0
2022-09-07,Luxembourg,LU,TESSy,1
2022-09-07,Malta,MT,TESSy,0
2022-09-07,Netherlands,NL,TESSy,6
2022-09-07,Norway,NO,TESSy,0
2022-09-07,Poland,PL,TESSy,3
2022-09-07,Portugal,PT,TESSy,0
2022-09-07,Romania,RO,TESSy,0
2022-09-07,Slovakia,SK,TESSy,0
2022-09-07,Slovenia,SI,TESSy,1
2022-09-07,Spain,ES,TESSy,39
2022-09-07,Sweden,SE,TESSy,4
2022-09-08,Austria,AT,TESSy,2
2022-09-08,Belgium,BE,TESSy,5
2022-09-08,Bulgaria,BG,TESSy,0
2022-09-08,Croatia,HR,TESSy,0
2022-09-08,Cyprus,CY,TESSy,0
2022-09-08,Czechia,CZ,TESSy,1
2022-09-08,Denmark,DK,TESSy,0
2022-09-08,Estonia,EE,TESSy,0
2022-09-08,Finland,FI,TESSy,2
2022-09-08,France,FR,TESSy,18
2022-09-08,Germany,DE,TESSy,9
2022-09-08,Greece,EL,TESSy,0
2022-09-08,Hungary,HU,TESSy,2
2022-09-08,Iceland,IS,TESSy,0
2022-09-08,Ireland,IE,TESSy,6
2022-09-08,Italy,IT,TESSy,10
2022-09-08,Latvia,LV,TESSy,0
2022-09-08,Lithuania,LT,TESSy,0
2022-09-08,Luxembourg,LU,TESSy,1
2022-09-08,Malta,MT,TESSy,0
2022-09-08,Netherlands,NL,TESSy,4
2022-09-08,Norway,NO,TESSy,0
2022-09-08,Poland,PL,TESSy,3
2022-09-08,Portugal,PT,TESSy,1
2022-09-08,Romania,RO,TESSy,0
2022-09-08,Slovakia,SK,TESSy,0
2022-09-08,Slovenia,SI,TESSy,0
2022-09-08,Spain,ES,TESSy,23
2022-09-08,Sweden,SE,TESSy,3
2022-09-09,Austria,AT,TESSy,5
2022-09-09,Belgium,BE,TESSy,3
2022-09-09,Bulgaria,BG,TESSy,1
2022-09-09,Croatia,HR,TESSy,0
2022-09-09,Cyprus,CY,TESSy,0
2022-09-09,Czechia,CZ,TESSy,0
2022-09-09,Denmark,DK,TESSy,2
2022-09-09,Estonia,EE,TESSy,0
2022-09-09,Finland,FI,TESSy,0
2022-09-09,France,FR,TESSy,22
2022-09-09,Germany,DE,TESSy,7
2022-09-09,Greece,EL,TESSy,0
2022-09-09,Hungary,HU,TESSy,1
2022-09-09,Iceland,IS,TESSy,0
2022-09-09,Ireland,IE,TESSy,2
2022-09-09,Italy,IT,TESSy,8
2022-09-09,Latvia,LV,TESSy,0
2022-09-09,Lithuania,LT,TESSy,0
2022-09-09,Luxembourg,LU,TESSy,0
2022-09-09,Malta,MT,TESSy,0
2022-09-09,Netherlands,NL,TESSy,1
2022-09-09,Norway,NO,TESSy,2
2022-09-09,Poland,PL,TESSy,2
2022-09-09,Portugal,PT,TESSy,1
2022-09-09,Romania,RO,TESSy,0
2022-09-09,Slovakia,SK,TESSy,0
2022-09-09,Slovenia,SI,TESSy,0
2022-09-09,Spain,ES,TESSy,18
2022-09-09,Sweden,SE,TESSy,0
2022-09-10,Austria,AT,TESSy,1
2022-09-10,Belgium,BE,TESSy,1
2022-09-10,Bulgaria,BG,TESSy,0
2022-09-10,Croatia,HR,TESSy,0
2022-09-10,Cyprus,CY,TESSy,0
2022-09-10,Czechia,CZ,TESSy,0
2022-09-10,Denmark,DK,TESSy,0
2022-09-10,Estonia,EE,TESSy,0
2022-09-10,Finland,FI,TESSy,0
2022-09-10,France,FR,TESSy,4
2022-09-10,Germany,DE,TESSy,0
2022-09-10,Greece,EL,TESSy,0
2022-09-10,Hungary,HU,TESSy,0
2022-09-10,Iceland,IS,TESSy,0
2022-09-10,Ireland,IE,TESSy,0
2022-09-10,Italy,IT,TESSy,0
2022-09-10,Latvia,LV,TESSy,0
2022-09-10,Lithuania,LT,TESSy,0
2022-09-10,Luxembourg,LU,TESSy,0
2022-09-10,Malta,MT,TESSy,0
2022-09-10,Netherlands,NL,TESSy,0
2022-09-10,Norway,NO,TESSy,0
2022-09-10,Poland,PL,TESSy,0
2022-09-10,Portugal,PT,TESSy,0
2022-09-10,Romania,RO,TESSy,0
2022-09-10,Slovakia,SK,TESSy,0
2022-09-10,Slovenia,SI,TESSy,0
2022-09-10,Spain,ES,TESSy,9
2022-09-10,Sweden,SE,TESSy,0
2022-09-11,Austria,AT,TESSy,0
2022-09-11,Belgium,BE,TESSy,0
2022-09-11,Bulgaria,BG,TESSy,0
2022-09-11,Croatia,HR,TESSy,0
2022-09-11,Cyprus,CY,TESSy,0
2022-09-11,Czechia,CZ,TESSy,0
2022-09-11,Denmark,DK,TESSy,0
2022-09-11,Estonia,EE,TESSy,0
2022-09-11,Finland,FI,TESSy,0
2022-09-11,France,FR,TESSy,0
2022-09-11,Germany,DE,TESSy,0
2022-09-11,Greece,EL,TESSy,0
2022-09-11,Hungary,HU,TESSy,0
2022-09-11,Iceland,IS,TESSy,0
2022-09-11,Ireland,IE,TESSy,0
2022-09-11,Italy,IT,TESSy,0
2022-09-11,Latvia,LV,TESSy,0
2022-09-11,Lithuania,LT,TESSy,0
2022-09-11,Luxembourg,LU,TESSy,0
2022-09-11,Malta,MT,TESSy,0
2022-09-11,Netherlands,NL,TESSy,0
2022-09-11,Norway,NO,TESSy,0
2022-09-11,Poland,PL,TESSy,0
2022-09-11,Portugal,PT,TESSy,0
2022-09-11,Romania,RO,TESSy,0
2022-09-11,Slovakia,SK,TESSy,0
2022-09-11,Slovenia,SI,TESSy,0
2022-09-11,Spain,ES,TESSy,4
2022-09-11,Sweden,SE,TESSy,0
2022-09-12,Austria,AT,TESSy,1
2022-09-12,Belgium,BE,TESSy,3
2022-09-12,Bulgaria,BG,TESSy,0
2022-09-12,Croatia,HR,TESSy,0
2022-09-12,Cyprus,CY,TESSy,0
2022-09-12,Czechia,CZ,TESSy,0
2022-09-12,Denmark,DK,TESSy,0
2022-09-12,Estonia,EE,TESSy,0
2022-09-12,Finland,FI,TESSy,1
2022-09-12,France,FR,TESSy,20
2022-09-12,Germany,DE,TESSy,13
2022-09-12,Greece,EL,TESSy,0
2022-09-12,Hungary,HU,TESSy,1
2022-09-12,Iceland,IS,TESSy,0
2022-09-12,Ireland,IE,TESSy,0
2022-09-12,Italy,IT,TESSy,4
2022-09-12,Latvia,LV,TESSy,0
2022-09-12,Lithuania,LT,TESSy,0
2022-09-12,Luxembourg,LU,TESSy,0
2022-09-12,Malta,MT,TESSy,0
2022-09-12,Netherlands,NL,TESSy,2
2022-09-12,Norway,NO,TESSy,0
2022-09-12,Poland,PL,TESSy,4
2022-09-12,Portugal,PT,TESSy,1
2022-09-12,Romania,RO,TESSy,0
2022-09-12,Slovakia,SK,TESSy,0
2022-09-12,Slovenia,SI,TESSy,0
2022-09-12,Spain,ES,TESSy,27
2022-09-12,Sweden,SE,TESSy,3
2022-09-13,Austria,AT,TESSy,2
2022-09-13,Belgium,BE,TESSy,4
2022-09-13,Bulgaria,BG,TESSy,0
2022-09-13,Croatia,HR,TESSy,1
2022-09-13,Cyprus,CY,TESSy,0
2022-09-13,Czechia,CZ,TESSy,0
2022-09-13,Denmark,DK,TESSy,0
2022-09-13,Estonia,EE,TESSy,1
2022-09-13,Finland,FI,TESSy,0
2022-09-13,France,FR,TESSy,17
2022-09-13,Germany,DE,TESSy,3
2022-09-13,Greece,EL,TESSy,0
2022-09-13,Hungary,HU,TESSy,0
2022-09-13,Iceland,IS,TESSy,0
2022-09-13,Ireland,IE,TESSy,0
2022-09-13,Italy,IT,TESSy,6
2022-09-13,Latvia,LV,TESSy,0
2022-09-13,Lithuania,LT,TESSy,0
2022-09-13,Luxembourg,LU,TESSy,0
2022-09-13,Malta,MT,TESSy,0
2022-09-13,Netherlands,NL,TESSy,0
2022-09-13,Norway,NO,TESSy,0
2022-09-13,Poland,PL,TESSy,1
2022-09-13,Portugal,PT,TESSy,3
2022-09-13,Romania,RO,TESSy,0
2022-09-13,Slovakia,SK,TESSy,0
2022-09-13,Slovenia,SI,TESSy,0
2022-09-13,Spain,ES,TESSy,27
2022-09-13,Sweden,SE,TESSy,1
2022-09-14,Austria,AT,TESSy,5
2022-09-14,Belgium,BE,TESSy,2
2022-09-14,Bulgaria,BG,TESSy,0
2022-09-14,Croatia,HR,TESSy,0
2022-09-14,Cyprus,CY,TESSy,0
2022-09-14,Czechia,CZ,TESSy,1
2022-09-14,Denmark,DK,TESSy,0
2022-09-14,Estonia,EE,TESSy,0
2022-09-14,Finland,FI,TESSy,0
2022-09-14,France,FR,TESSy,13
2022-09-14,Germany,DE,TESSy,7
2022-09-14,Greece,EL,TESSy,2
2022-09-14,Hungary,HU,TESSy,0
2022-09-14,Iceland,IS,TESSy,0
2022-09-14,Ireland,IE,TESSy,0
2022-09-14,Italy,IT,TESSy,3
2022-09-14,Latvia,LV,TESSy,0
2022-09-14,Lithuania,LT,TESSy,0
2022-09-14,Luxembourg,LU,TESSy,0
2022-09-14,Malta,MT,TESSy,0
2022-09-14,Netherlands,NL,TESSy,2
2022-09-14,Norway,NO,TESSy,2
2022-09-14,Poland,PL,TESSy,3
2022-09-14,Portugal,PT,TESSy,1
2022-09-14,Romania,RO,TESSy,0
2022-09-14,Slovakia,SK,TESSy,0
2022-09-14,Slovenia,SI,TESSy,0
2022-09-14,Spain,ES,TESSy,25
2022-09-14,Sweden,SE,TESSy,1
2022-09-15,Austria,AT,TESSy,1
2022-09-15,Belgium,BE,TESSy,1
2022-09-15,Bulgaria,BG,TESSy,0
2022-09-15,Croatia,HR,TESSy,1
2022-09-15,Cyprus,CY,TESSy,0
2022-09-15,Czechia,CZ,TESSy,1
2022-09-15,Denmark,DK,TESSy,0
2022-09-15,Estonia,EE,TESSy,0
2022-09-15,Finland,FI,TESSy,0
2022-09-15,France,FR,TESSy,18
2022-09-15,Germany,DE,TESSy,10
2022-09-15,Greece,EL,TESSy,0
2022-09-15,Hungary,HU,TESSy,0
2022-09-15,Iceland,IS,TESSy,0
2022-09-15,Ireland,IE,TESSy,2
2022-09-15,Italy,IT,TESSy,4
2022-09-15,Latvia,LV,TESSy,1
2022-09-15,Lithuania,LT,TESSy,0
2022-09-15,Luxembourg,LU,TESSy,0
2022-09-15,Malta,MT,TESSy,0
2022-09-15,Netherlands,NL,TESSy,1
2022-09-15,Norway,NO,TESSy,2
2022-09-15,Poland,PL,TESSy,2
2022-09-15,Portugal,PT,TESSy,2
2022-09-15,Romania,RO,TESSy,1
2022-09-15,Slovakia,SK,TESSy,0
2022-09-15,Slovenia,SI,TESSy,0
2022-09-15,Spain,ES,TESSy,23
2022-09-15,Sweden,SE,TESSy,3
2022-09-16,Austria,AT,TESSy,2
2022-09-16,Belgium,BE,TESSy,2
2022-09-16,Bulgaria,BG,TESSy,0
2022-09-16,Croatia,HR,TESSy,0
2022-09-16,Cyprus,CY,TESSy,0
2022-09-16,Czechia,CZ,TESSy,0
2022-09-16,Denmark,DK,TESSy,0
2022-09-16,Estonia,EE,TESSy,0
2022-09-16,Finland,FI,TESSy,0
2022-09-16,France,FR,TESSy,10
2022-09-16,Germany,DE,TESSy,4
2022-09-16,Greece,EL,TESSy,2
2022-09-16,Hungary,HU,TESSy,1
2022-09-16,Iceland,IS,TESSy,2
2022-09-16,Ireland,IE,TESSy,2
2022-09-16,Italy,IT,TESSy,3
2022-09-16,Latvia,LV,TESSy,0
2022-09-16,Lithuania,LT,TESSy,0
2022-09-16,Luxembourg,LU,TESSy,0
2022-09-16,Malta,MT,TESSy,0
2022-09-16,Netherlands,NL,TESSy,2
2022-09-16,Norway,NO,TESSy,0
2022-09-16,Poland,PL,TESSy,1
2022-09-16,Portugal,PT,TESSy,3
2022-09-16,Romania,RO,TESSy,0
2022-09-16,Slovakia,SK,TESSy,0
2022-09-16,Slovenia,SI,TESSy,0
2022-09-16,Spain,ES,TESSy,17
2022-09-16,Sweden,SE,TESSy,1
2022-09-17,Austria,AT,TESSy,0
2022-09-17,Belgium,BE,TESSy,2
2022-09-17,Bulgaria,BG,TESSy,0
2022-09-17,Croatia,HR,TESSy,0
2022-09-17,Cyprus,CY,TESSy,0
2022-09-17,Czechia,CZ,TESSy,0
2022-09-17,Denmark,DK,TESSy,0
2022-09-17,Estonia,EE,TESSy,0
2022-09-17,Finland,FI,TESSy,0
2022-09-17,France,FR,TESSy,1
2022-09-17,Germany,DE,TESSy,1
2022-09-17,Greece,EL,TESSy,0
2022-09-17,Hungary,HU,TESSy,0
2022-09-17,Iceland,IS,TESSy,0
2022-09-17,Ireland,IE,TESSy,0
2022-09-17,Italy,IT,TESSy,0
2022-09-17,Latvia,LV,TESSy,0
2022-09-17,Lithuania,LT,TESSy,0
2022-09-17,Luxembourg,LU,TESSy,0
2022-09-17,Malta,MT,TESSy,0
2022-09-17,Netherlands,NL,TESSy,0
2022-09-17,Norway,NO,TESSy,0
2022-09-17,Poland,PL,TESSy,2
2022-09-17,Portugal,PT,TESSy,0
2022-09-17,Romania,RO,TESSy,1
2022-09-17,Slovakia,SK,TESSy,0
2022-09-17,Slovenia,SI,TESSy,0
2022-09-17,Spain,ES,TESSy,3
2022-09-17,Sweden,SE,TESSy,0
2022-09-18,Austria,AT,TESSy,0
2022-09-18,Belgium,BE,TESSy,0
2022-09-18,Bulgaria,BG,TESSy,0
2022-09-18,Croatia,HR,TESSy,0
2022-09-18,Cyprus,CY,TESSy,0
2022-09-18,Czechia,CZ,TESSy,0
2022-09-18,Denmark,DK,TESSy,0
2022-09-18,Estonia,EE,TESSy,0
2022-09-18,Finland,FI,TESSy,0
2022-09-18,France,FR,TESSy,0
2022-09-18,Germany,DE,TESSy,0
2022-09-18,Greece,EL,TESSy,0
2022-09-18,Hungary,HU,TESSy,0
2022-09-18,Iceland,IS,TESSy,0
2022-09-18,Ireland,IE,TESSy,0
2022-09-18,Italy,IT,TESSy,0
2022-09-18,Latvia,LV,TESSy,0
2022-09-18,Lithuania,LT,TESSy,0
2022-09-18,Luxembourg,LU,TESSy,0
2022-09-18,Malta,MT,TESSy,0
2022-09-18,Netherlands,NL,TESSy,0
2022-09-18,Norway,NO,TESSy,0
2022-09-18,Poland,PL,TESSy,0
2022-09-18,Portugal,PT,TESSy,0
2022-09-18,Romania,RO,TESSy,0
2022-09-18,Slovakia,SK,TESSy,0
2022-09-18,Slovenia,SI,TESSy,0
2022-09-18,Spain,ES,TESSy,3
2022-09-18,Sweden,SE,TESSy,0
2022-09-19,Austria,AT,TESSy,0
2022-09-19,Belgium,BE,TESSy,1
2022-09-19,Bulgaria,BG,TESSy,0
2022-09-19,Croatia,HR,TESSy,0
2022-09-19,Cyprus,CY,TESSy,0
2022-09-19,Czechia,CZ,TESSy,0
2022-09-19,Denmark,DK,TESSy,0
2022-09-19,Estonia,EE,TESSy,0
2022-09-19,Finland,FI,TESSy,0
2022-09-19,France,FR,TESSy,10
2022-09-19,Germany,DE,TESSy,6
2022-09-19,Greece,EL,TESSy,0
2022-09-19,Hungary,HU,TESSy,0
2022-09-19,Iceland,IS,TESSy,0
2022-09-19,Ireland,IE,TESSy,1
2022-09-19,Italy,IT,TESSy,3
2022-09-19,Latvia,LV,TESSy,0
2022-09-19,Lithuania,LT,TESSy,0
2022-09-19,Luxembourg,LU,TESSy,0
2022-09-19,Malta,MT,TESSy,0
2022-09-19,Netherlands,NL,TESSy,1
2022-09-19,Norway,NO,TESSy,0
2022-09-19,Poland,PL,TESSy,3
2022-09-19,Portugal,PT,TESSy,1
2022-09-19,Romania,RO,TESSy,0
2022-09-19,Slovakia,SK,TESSy,0
2022-09-19,Slovenia,SI,TESSy,0
2022-09-19,Spain,ES,TESSy,8
2022-09-19,Sweden,SE,TESSy,3
2022-09-20,Austria,AT,TESSy,1
2022-09-20,Belgium,BE,TESSy,8
2022-09-20,Bulgaria,BG,TESSy,0
2022-09-20,Croatia,HR,TESSy,0
2022-09-20,Cyprus,CY,TESSy,0
2022-09-20,Czechia,CZ,TESSy,0
2022-09-20,Denmark,DK,TESSy,0
2022-09-20,Estonia,EE,TESSy,0
2022-09-20,Finland,FI,TESSy,0
2022-09-20,France,FR,TESSy,22
2022-09-20,Germany,DE,TESSy,7
2022-09-20,Greece,EL,TESSy,0
2022-09-20,Hungary,HU,TESSy,0
2022-09-20,Iceland,IS,TESSy,0
2022-09-20,Ireland,IE,TESSy,1
2022-09-20,Italy,IT,TESSy,0
2022-09-20,Latvia,LV,TESSy,0
2022-09-20,Lithuania,LT,TESSy,0
2022-09-20,Luxembourg,LU,TESSy,0
2022-09-20,Malta,MT,TESSy,0
2022-09-20,Netherlands,NL,TESSy,0
2022-09-20,Norway,NO,TESSy,0
2022-09-20,Poland,PL,TESSy,2
2022-09-20,Portugal,PT,TESSy,3
2022-09-20,Romania,RO,TESSy,0
2022-09-20,Slovakia,SK,TESSy,0
2022-09-20,Slovenia,SI,TESSy,0
2022-09-20,Spain,ES,TESSy,21
2022-09-20,Sweden,SE,TESSy,1
2022-09-21,Austria,AT,TESSy,3
2022-09-21,Belgium,BE,TESSy,1
2022-09-21,Bulgaria,BG,TESSy,0
2022-09-21,Croatia,HR,TESSy,0
2022-09-21,Cyprus,CY,TESSy,0
2022-09-21,Czechia,CZ,TESSy,0
2022-09-21,Denmark,DK,TESSy,0
2022-09-21,Estonia,EE,TESSy,0
2022-09-21,Finland,FI,TESSy,0
2022-09-21,France,FR,TESSy,5
2022-09-21,Germany,DE,TESSy,7
2022-09-21,Greece,EL,TESSy,0
2022-09-21,Hungary,HU,TESSy,0
2022-09-21,Iceland,IS,TESSy,0
2022-09-21,Ireland,IE,TESSy,1
2022-09-21,Italy,IT,TESSy,0
2022-09-21,Latvia,LV,TESSy,0
2022-09-21,Lithuania,LT,TESSy,0
2022-09-21,Luxembourg,LU,TESSy,0
2022-09-21,Malta,MT,TESSy,0
2022-09-21,Netherlands,NL,TESSy,1
2022-09-21,Norway,NO,TESSy,1
2022-09-21,Poland,PL,TESSy,1
2022-09-21,Portugal,PT,TESSy,2
2022-09-21,Romania,RO,TESSy,0
2022-09-21,Slovakia,SK,TESSy,0
2022-09-21,Slovenia,SI,TESSy,0
2022-09-21,Spain,ES,TESSy,10
2022-09-21,Sweden,SE,TESSy,1
2022-09-22,Austria,AT,TESSy,1
2022-09-22,Belgium,BE,TESSy,1
2022-09-22,Bulgaria,BG,TESSy,0
2022-09-22,Croatia,HR,TESSy,0
2022-09-22,Cyprus,CY,TESSy,0
2022-09-22,Czechia,CZ,TESSy,0
2022-09-22,Denmark,DK,TESSy,2
2022-09-22,Estonia,EE,TESSy,0
2022-09-22,Finland,FI,TESSy,1
2022-09-22,France,FR,TESSy,9
2022-09-22,Germany,DE,TESSy,8
2022-09-22,Greece,EL,TESSy,3
2022-09-22,Hungary,HU,TESSy,0
2022-09-22,Iceland,IS,TESSy,0
2022-09-22,Ireland,IE,TESSy,2
2022-09-22,Italy,IT,TESSy,2
2022-09-22,Latvia,LV,TESSy,0
2022-09-22,Lithuania,LT,TESSy,0
2022-09-22,Luxembourg,LU,TESSy,0
2022-09-22,Malta,MT,TESSy,0
2022-09-22,Netherlands,NL,TESSy,1
2022-09-22,Norway,NO,TESSy,1
2022-09-22,Poland,PL,TESSy,2
2022-09-22,Portugal,PT,TESSy,0
2022-09-22,Romania,RO,TESSy,0
2022-09-22,Slovakia,SK,TESSy,0
