origin,destination,lon_origin,lat_origin,lon_destination,lat_destination,name_origin,name_destination,cases_origin,cases_destination,flow value,index_right,pop_est,continent,name,iso_a3,gdp_md_est
1159119359,1159124107,-83.00396814177334,42.40909384319068,113.81585275108512,22.64650771478675,Detroit City,Shenzhen Bao'an Int'l,1,49,85,139,1397715000.0,Asia,China,CHN,14342903
1159119377,1159124107,125.52485420918208,-8.549311574145644,113.81585275108512,22.64650771478675,Presidente Nicolau Lobato Int'l,Shenzhen Bao'an Int'l,29,49,1,139,1397715000.0,Asia,China,CHN,14342903
1159119395,1159124107,37.90025312894517,55.41415282230229,113.81585275108512,22.64650771478675,Moscow Domodedovo Int'l,Shenzhen Bao'an Int'l,82,49,18,139,1397715000.0,Asia,China,CHN,14342903
1159119413,1159124107,170.200027,-45.923431,113.81585275108512,22.64650771478675,Dunedin Int'l,Shenzhen Bao'an Int'l,55,49,41,139,1397715000.0,Asia,China,CHN,14342903
1159119431,1159124107,45.281786419789874,-12.80494743816432,113.81585275108512,22.64650771478675,Dzaoudzi Pamanzi Int'l,Shenzhen Bao'an Int'l,57,49,80,139,1397715000.0,Asia,China,CHN,14342903
1159119449,1159124107,-106.39571467936567,31.799086027258937,113.81585275108512,22.64650771478675,El Paso Int'l,Shenzhen Bao'an Int'l,33,49,81,139,1397715000.0,Asia,China,CHN,14342903
1159119467,1159124107,44.40006305369384,40.15236794518844,113.81585275108512,22.64650771478675,Zvartnots Int'l,Shenzhen Bao'an Int'l,66,49,8,139,1397715000.0,Asia,China,CHN,14342903
1159119485,1159124107,-97.35513485615866,32.82075290479723,113.81585275108512,22.64650771478675,Fort Worth Meacham Field,Shenzhen Bao'an Int'l,62,49,24,139,1397715000.0,Asia,China,CHN,14342903
1159119503,1159124107,-71.14613374488756,21.442123743906283,113.81585275108512,22.64650771478675,JAGS McCartney Int'l,Shenzhen Bao'an Int'l,21,49,41,139,1397715000.0,Asia,China,CHN,14342903
1159119521,1159124107,-94.85540138762639,29.2671239212096,113.81585275108512,22.64650771478675,Scholes Int'l,Shenzhen Bao'an Int'l,98,49,81,139,1397715000.0,Asia,China,CHN,14342903
1159119539,1159124107,29.240053495222842,-1.6583179500206946,113.81585275108512,22.64650771478675,Goma Int'l,Shenzhen Bao'an Int'l,84,49,69,139,1397715000.0,Asia,China,CHN,14342903
1159119557,1159124107,13.372430937787765,9.33068867678854,113.81585275108512,22.64650771478675,Garoua Int'l,Shenzhen Bao'an Int'l,64,49,49,139,1397715000.0,Asia,China,CHN,14342903
1159119575,1159124107,144.8058503570926,13.492646235946513,113.81585275108512,22.64650771478675,Antonio B. Won Pat Int'l,Shenzhen Bao'an Int'l,19,49,29,139,1397715000.0,Asia,China,CHN,14342903
1159119593,1159124107,-87.40835962474056,41.617793001516596,113.81585275108512,22.64650771478675,Gary/Chicago Int'l,Shenzhen Bao'an Int'l,5,49,12,139,1397715000.0,Asia,China,CHN,14342903
1159119611,1159124107,43.274561217961576,-11.536639382912684,113.81585275108512,22.64650771478675,Prince Said Ibrahim Int'l,Shenzhen Bao'an Int'l,72,49,70,139,1397715000.0,Asia,China,CHN,14342903
1159119629,1159124107,147.50599619040787,-42.83760836948221,113.81585275108512,22.64650771478675,Hobart Int'l,Shenzhen Bao'an Int'l,60,49,89,139,1397715000.0,Asia,China,CHN,14342903
1159119647,1159124107,160.04585512992452,-9.427575664001457,113.81585275108512,22.64650771478675,Honiara Int'l,Shenzhen Bao'an Int'l,88,49,49,139,1397715000.0,Asia,China,CHN,14342903
1159119661,1159124107,30.445130518210362,50.412808165984956,113.81585275108512,22.64650771478675,Kiev Zhuliany Int'l,Shenzhen Bao'an Int'l,40,49,40,139,1397715000.0,Asia,China,CHN,14342903
1159119677,1159124107,104.35585974800242,52.272889388224414,113.81585275108512,22.64650771478675,Irkutsk S.E.,Shenzhen Bao'an Int'l,57,49,91,139,1397715000.0,Asia,China,CHN,14342903
1159119691,1159124107,-86.27340036508855,39.730204370396905,113.81585275108512,22.64650771478675,Indianapolis Int'l,Shenzhen Bao'an Int'l,34,49,30,139,1397715000.0,Asia,China,CHN,14342903
1159119715,1159124107,166.91613965881993,-0.5450372268563837,113.81585275108512,22.64650771478675,Nauru Int'l,Shenzhen Bao'an Int'l,77,49,9,139,1397715000.0,Asia,China,CHN,14342903
1159119731,1159124107,-109.4300644100096,-27.158773838853794,113.81585275108512,22.64650771478675,Mataveri Int'l,Shenzhen Bao'an Int'l,84,49,69,139,1397715000.0,Asia,China,CHN,14342903
1159119751,1159124107,-65.09376654588122,-24.386101077584634,113.81585275108512,22.64650771478675,Gob. Horacio Guzman Int'l,Shenzhen Bao'an Int'l,8,49,93,139,1397715000.0,Asia,China,CHN,14342903
1159119767,1159124107,115.91197991860221,28.862489120066552,113.81585275108512,22.64650771478675,Nanchang Changbei Int'l,Shenzhen Bao'an Int'l,74,49,77,139,1397715000.0,Asia,China,CHN,14342903
1159119791,1159124107,102.9285227592646,25.101205531845622,113.81585275108512,22.64650771478675,Kunming Changshui Int'l,Shenzhen Bao'an Int'l,54,49,80,139,1397715000.0,Asia,China,CHN,14342903
1159119807,1159124107,-1.6598310673474594,53.86908194744343,113.81585275108512,22.64650771478675,Leeds Bradford,Shenzhen Bao'an Int'l,67,49,96,139,1397715000.0,Asia,China,CHN,14342903
1159119827,1159124107,9.410223378207123,0.4571392295037592,113.81585275108512,22.64650771478675,Libreville Leon M'ba Int'l,Shenzhen Bao'an Int'l,34,49,57,139,1397715000.0,Asia,China,CHN,14342903
1159119841,1159124107,1.25093205640014,6.16687362722297,113.81585275108512,22.64650771478675,Lomé Tokoin,Shenzhen Bao'an Int'l,3,49,65,139,1397715000.0,Asia,China,CHN,14342903
1159119861,1159124107,23.946126959894446,49.817850605000466,113.81585275108512,22.64650771478675,Lviv Danylo Halytskyi Int'l,Shenzhen Bao'an Int'l,45,49,12,139,1397715000.0,Asia,China,CHN,14342903
1159119881,1159124107,171.28191937064796,7.0681184855709125,113.81585275108512,22.64650771478675,Marshall Islands Int'l,Shenzhen Bao'an Int'l,7,49,93,139,1397715000.0,Asia,China,CHN,14342903
1159119897,1159124107,113.57451294861951,22.15765725296336,113.81585275108512,22.64650771478675,Macau Int'l,Shenzhen Bao'an Int'l,0,49,58,139,1397715000.0,Asia,China,CHN,14342903
1159119917,1159124107,45.30363741862018,2.016353112149878,113.81585275108512,22.64650771478675,Aden Adde Int'l,Shenzhen Bao'an Int'l,9,49,77,139,1397715000.0,Asia,China,CHN,14342903
1159119939,1159124107,32.57419151947824,-25.924276711787034,113.81585275108512,22.64650771478675,Maputo Int'l,Shenzhen Bao'an Int'l,10,49,92,139,1397715000.0,Asia,China,CHN,14342903
1159119951,1159124107,57.67698600766355,-20.431756779321564,113.81585275108512,22.64650771478675,Sir Seewoosagur Ramgoolam Int'l,Shenzhen Bao'an Int'l,81,49,49,139,1397715000.0,Asia,China,CHN,14342903
1159119971,1159124107,14.282844434020328,40.87807288436389,113.81585275108512,22.64650771478675,Naples Int'l,Shenzhen Bao'an Int'l,96,49,12,139,1397715000.0,Asia,China,CHN,14342903
1159119989,1159124107,-17.03343986915384,20.92905230643873,113.81585275108512,22.64650771478675,Nouadhibou Int'l,Shenzhen Bao'an Int'l,47,49,19,139,1397715000.0,Asia,China,CHN,14342903
1159120005,1159124107,121.46181938848366,29.820823190686056,113.81585275108512,22.64650771478675,Ningbo Lishe Int'l,Shenzhen Bao'an Int'l,97,49,99,139,1397715000.0,Asia,China,CHN,14342903
1159120023,1159124107,-15.95192592522014,18.09792317181745,113.81585275108512,22.64650771478675,Nouakchott Int'l,Shenzhen Bao'an Int'l,29,49,36,139,1397715000.0,Asia,China,CHN,14342903
1159120041,1159124107,166.21723211869872,-22.013638624898107,113.81585275108512,22.64650771478675,La Tontouta Int'l,Shenzhen Bao'an Int'l,27,49,69,139,1397715000.0,Asia,China,CHN,14342903
1159120059,1159124107,-122.21326125786332,37.71230369516912,113.81585275108512,22.64650771478675,Oakland Int'l,Shenzhen Bao'an Int'l,0,49,45,139,1397715000.0,Asia,China,CHN,14342903
1159120085,1159124107,-117.5923276516506,34.06019110206596,113.81585275108512,22.64650771478675,Ontario Int'l,Shenzhen Bao'an Int'l,23,49,7,139,1397715000.0,Asia,China,CHN,14342903
1159120103,1159124107,-8.490141999838173,51.84854054199235,113.81585275108512,22.64650771478675,Cork,Shenzhen Bao'an Int'l,5,49,6,139,1397715000.0,Asia,China,CHN,14342903
1159120113,1159124107,100.28545585179133,-0.7860457140262733,113.81585275108512,22.64650771478675,Minangkabau Int'l,Shenzhen Bao'an Int'l,87,49,65,139,1397715000.0,Asia,China,CHN,14342903
1159120131,1159124107,-25.696988219871116,37.743331647293275,113.81585275108512,22.64650771478675,João Paulo II,Shenzhen Bao'an Int'l,7,49,26,139,1397715000.0,Asia,China,CHN,14342903
1159120157,1159124107,71.51881499126668,33.99140278895964,113.81585275108512,22.64650771478675,Bacha Khan Int'l,Shenzhen Bao'an Int'l,98,49,34,139,1397715000.0,Asia,China,CHN,14342903
1159120173,1159124107,-4.610971639010682,55.50889181051421,113.81585275108512,22.64650771478675,Glasgow Prestwick,Shenzhen Bao'an Int'l,16,49,97,139,1397715000.0,Asia,China,CHN,14342903
1159120193,1159124107,-55.70607937485728,-22.551786560876014,113.81585275108512,22.64650771478675,Ponta Porã Int'l,Shenzhen Bao'an Int'l,54,49,56,139,1397715000.0,Asia,China,CHN,14342903
1159120211,1159124107,175.62128328195985,-40.32331788520548,113.81585275108512,22.64650771478675,Palmerston N. Int'l,Shenzhen Bao'an Int'l,74,49,96,139,1397715000.0,Asia,China,CHN,14342903
1159120225,1159124107,158.2033044909644,6.981306765121233,113.81585275108512,22.64650771478675,Pohnpei Int'l,Shenzhen Bao'an Int'l,67,49,6,139,1397715000.0,Asia,China,CHN,14342903
1159120243,1159124107,-149.60975793242872,-17.55945776599425,113.81585275108512,22.64650771478675,Tahiti Faa'a Int'l,Shenzhen Bao'an Int'l,96,49,86,139,1397715000.0,Asia,China,CHN,14342903
1159120263,1159124107,10.400134371805603,43.69832241576641,113.81585275108512,22.64650771478675,Pisa Galileo Galilei Int'l,Shenzhen Bao'an Int'l,95,49,31,139,1397715000.0,Asia,China,CHN,14342903
1159120283,1159124107,37.216065757541976,19.576063653196776,113.81585275108512,22.64650771478675,Port Sudan,Shenzhen Bao'an Int'l,55,49,28,139,1397715000.0,Asia,China,CHN,14342903
1159120301,1159124107,-23.486201988358683,14.944988935283243,113.81585275108512,22.64650771478675,Praia Int'l,Shenzhen Bao'an Int'l,32,49,23,139,1397715000.0,Asia,China,CHN,14342903
1159120327,1159124107,-8.024605359079887,31.60229465977643,113.81585275108512,22.64650771478675,Marrakech-Menara,Shenzhen Bao'an Int'l,46,49,36,139,1397715000.0,Asia,China,CHN,14342903
1159120337,1159124107,-159.7981563083873,-21.20098217246316,113.81585275108512,22.64650771478675,Rarotonga Int'l,Shenzhen Bao'an Int'l,80,49,89,139,1397715000.0,Asia,China,CHN,14342903
1159120355,1159124107,103.81578052811155,13.408796969353801,113.81585275108512,22.64650771478675,Siem Reap Int'l,Shenzhen Bao'an Int'l,8,49,73,139,1397715000.0,Asia,China,CHN,14342903
1159120379,1159124107,-67.75302684626753,-53.7814746058316,113.81585275108512,22.64650771478675,Hermes Quijada Int'l,Shenzhen Bao'an Int'l,58,49,38,139,1397715000.0,Asia,China,CHN,14342903
1159120391,1159124107,-69.30647117767309,-51.61169808554019,113.81585275108512,22.64650771478675,Piloto Civil Norberto Fernandez Int'l,Shenzhen Bao'an Int'l,64,49,66,139,1397715000.0,Asia,China,CHN,14342903
1159120419,1159124107,-119.77528330810486,39.505849901470334,113.81585275108512,22.64650771478675,Reno-Tahoe Int'l,Shenzhen Bao'an Int'l,99,49,63,139,1397715000.0,Asia,China,CHN,14342903
1159120439,1159124107,134.5329534661587,7.364495536129204,113.81585275108512,22.64650771478675,Roman Tmetuchl Int'l,Shenzhen Bao'an Int'l,6,49,93,139,1397715000.0,Asia,China,CHN,14342903
1159120457,1159124107,-22.9440574079648,16.734793269338514,113.81585275108512,22.64650771478675,Amilcar Cabral Int'l,Shenzhen Bao'an Int'l,63,49,5,139,1397715000.0,Asia,China,CHN,14342903
1159120469,1159124107,18.336618545712724,43.825887224679725,113.81585275108512,22.64650771478675,Sarajevo,Shenzhen Bao'an Int'l,63,49,3,139,1397715000.0,Asia,China,CHN,14342903
1159120495,1159124107,-62.714212504731584,17.311125840442042,113.81585275108512,22.64650771478675,Robert L. Bradshaw Int'l,Shenzhen Bao'an Int'l,28,49,20,139,1397715000.0,Asia,China,CHN,14342903
1159120509,1159124107,-65.47847604377958,-24.84437427133154,113.81585275108512,22.64650771478675,Martín Miguel de Güemes Int,Shenzhen Bao'an Int'l,27,49,89,139,1397715000.0,Asia,China,CHN,14342903
1159120529,1159124107,145.7236946586376,15.121516719766413,113.81585275108512,22.64650771478675,Saipan Int'l,Shenzhen Bao'an Int'l,11,49,94,139,1397715000.0,Asia,China,CHN,14342903
1159120549,1159124107,-65.29286313878465,-19.01391579246574,113.81585275108512,22.64650771478675,Juana Azurduy de Padilla Int'l,Shenzhen Bao'an Int'l,18,49,50,139,1397715000.0,Asia,China,CHN,14342903
1159120567,1159124107,-63.1122760858602,18.042244021474033,113.81585275108512,22.64650771478675,Princess Juliana Int'l,Shenzhen Bao'an Int'l,15,49,96,139,1397715000.0,Asia,China,CHN,14342903
1159120583,1159124107,44.134782731062046,13.685497002557412,113.81585275108512,22.64650771478675,Ta'izz Int'l,Shenzhen Bao'an Int'l,97,49,5,139,1397715000.0,Asia,China,CHN,14342903
1159120599,1159124107,120.3806859490605,36.267757808103866,113.81585275108512,22.64650771478675,Qingdao Liuting Int'l,Shenzhen Bao'an Int'l,24,49,12,139,1397715000.0,Asia,China,CHN,14342903
1159120619,1159124107,151.84204603740326,7.457617802884429,113.81585275108512,22.64650771478675,Chuuk Int'l,Shenzhen Bao'an Int'l,77,49,21,139,1397715000.0,Asia,China,CHN,14342903
1159120637,1159124107,-5.912880876559137,35.725765640927385,113.81585275108512,22.64650771478675,Tangier Ibn Battouta,Shenzhen Bao'an Int'l,83,49,13,139,1397715000.0,Asia,China,CHN,14342903
1159120657,1159124107,173.14599079530137,1.3806686975383045,113.81585275108512,22.64650771478675,Bonriki Int'l,Shenzhen Bao'an Int'l,29,49,85,139,1397715000.0,Asia,China,CHN,14342903
1159120673,1159124107,71.46094413999357,51.0269352907712,113.81585275108512,22.64650771478675,Astana Int'l,Shenzhen Bao'an Int'l,63,49,91,139,1397715000.0,Asia,China,CHN,14342903
1159120679,1159124107,117.35272315991853,39.12946099090075,113.81585275108512,22.64650771478675,Tianjin Binhai Int'l,Shenzhen Bao'an Int'l,84,49,46,139,1397715000.0,Asia,China,CHN,14342903
1159120709,1159124107,146.77067890477002,-19.256181437621244,113.81585275108512,22.64650771478675,Townsville,Shenzhen Bao'an Int'l,19,49,16,139,1397715000.0,Asia,China,CHN,14342903
1159120721,1159124107,-65.10812462362482,-26.835731005071423,113.81585275108512,22.64650771478675,Teniente Gen. Benjamin Matienzo Int'l,Shenzhen Bao'an Int'l,87,49,36,139,1397715000.0,Asia,China,CHN,14342903
1159120741,1159124107,10.21769924471112,36.84744821772193,113.81585275108512,22.64650771478675,Aeroport Tunis,Shenzhen Bao'an Int'l,41,49,80,139,1397715000.0,Asia,China,CHN,14342903
1159120761,1159124107,-110.93771323213196,32.12035234418979,113.81585275108512,22.64650771478675,Tucson Int'l,Shenzhen Bao'an Int'l,5,49,9,139,1397715000.0,Asia,China,CHN,14342903
1159120783,1159124107,106.76287399492858,47.852526096668434,113.81585275108512,22.64650771478675,Chinggis Khaan Int'l,Shenzhen Bao'an Int'l,32,49,83,139,1397715000.0,Asia,China,CHN,14342903
1159120799,1159124107,87.46712984878084,43.898338219365286,113.81585275108512,22.64650771478675,Ürümqi Diwopu Int'l,Shenzhen Bao'an Int'l,2,49,30,139,1397715000.0,Asia,China,CHN,14342903
1159120811,1159124107,168.3196227396616,-17.701699068178094,113.81585275108512,22.64650771478675,Bauerfield Int'l,Shenzhen Bao'an Int'l,30,49,5,139,1397715000.0,Asia,China,CHN,14342903
1159120821,1159124107,143.66910229969758,-3.5802268944474442,113.81585275108512,22.64650771478675,Wewak Int'l,Shenzhen Bao'an Int'l,97,49,38,139,1397715000.0,Asia,China,CHN,14342903
1159120839,1159124107,4.19111982574289,48.78039461385664,113.81585275108512,22.64650771478675,Châlons Vatry,Shenzhen Bao'an Int'l,60,49,23,139,1397715000.0,Asia,China,CHN,14342903
1159120855,1159124107,118.12696884672026,24.537192570557004,113.81585275108512,22.64650771478675,Xiamen Gaoqi Int'l,Shenzhen Bao'an Int'l,49,49,49,139,1397715000.0,Asia,China,CHN,14342903
1159120871,1159124107,138.08643028361917,9.497917333613481,113.81585275108512,22.64650771478675,Yap Int'l,Shenzhen Bao'an Int'l,32,49,25,139,1397715000.0,Asia,China,CHN,14342903
1159120891,1159124107,-104.56009520009748,19.148086028585354,113.81585275108512,22.64650771478675,Playa de Oro Int'l,Shenzhen Bao'an Int'l,49,49,52,139,1397715000.0,Asia,China,CHN,14342903
1159120909,1159124107,-52.363806857235694,4.821267143089237,113.81585275108512,22.64650771478675,Cayenne – Rochambeau,Shenzhen Bao'an Int'l,0,49,44,139,1397715000.0,Asia,China,CHN,14342903
1159120927,1159124107,104.19735928449404,52.36164767001315,113.81585275108512,22.64650771478675,Irkutsk N.W.,Shenzhen Bao'an Int'l,51,49,87,139,1397715000.0,Asia,China,CHN,14342903
1159120939,1159124107,114.6922665989016,38.27814091311202,113.81585275108512,22.64650771478675,Shijiazhuang Zhengding Int'l,Shenzhen Bao'an Int'l,32,49,34,139,1397715000.0,Asia,China,CHN,14342903
1159120951,1159124107,50.04983948674051,40.46274688390803,113.81585275108512,22.64650771478675,Heydar Aliyev Int'l,Shenzhen Bao'an Int'l,54,49,94,139,1397715000.0,Asia,China,CHN,14342903
1159120967,1159124107,33.322201334898956,35.10634480673619,113.81585275108512,22.64650771478675,Lakatamia Airbase,Shenzhen Bao'an Int'l,69,49,43,139,1397715000.0,Asia,China,CHN,14342903
1159120985,1159124107,-42.079251752018415,-22.925631709132773,113.81585275108512,22.64650771478675,Cabo Frio Int'l,Shenzhen Bao'an Int'l,82,49,1,139,1397715000.0,Asia,China,CHN,14342903
1159120997,1159124107,25.045535369831455,60.24937784995868,113.81585275108512,22.64650771478675,Helsinki-Malmi,Shenzhen Bao'an Int'l,32,49,90,139,1397715000.0,Asia,China,CHN,14342903
1159121013,1159124107,6.216421217287305,49.63430409251016,113.81585275108512,22.64650771478675,Luxembourg-Findel,Shenzhen Bao'an Int'l,30,49,86,139,1397715000.0,Asia,China,CHN,14342903
1159121029,1159124107,12.341067300436913,45.504847758845486,113.81585275108512,22.64650771478675,Venice Marco Polo,Shenzhen Bao'an Int'l,76,49,2,139,1397715000.0,Asia,China,CHN,14342903
1159121051,1159124107,128.66298866883957,38.058782416258545,113.81585275108512,22.64650771478675,Yangyang Int'l,Shenzhen Bao'an Int'l,94,49,42,139,1397715000.0,Asia,China,CHN,14342903
1159121067,1159124107,-69.93947393390899,-4.250324694933793,113.81585275108512,22.64650771478675,Tabatinga Int'l,Shenzhen Bao'an Int'l,7,49,74,139,1397715000.0,Asia,China,CHN,14342903
1159121075,1159124107,-60.69222063386823,2.84119534121157,113.81585275108512,22.64650771478675,Boa Vista Int'l,Shenzhen Bao'an Int'l,13,49,29,139,1397715000.0,Asia,China,CHN,14342903
1159121091,1159124107,-15.389924515846113,27.936889971657408,113.81585275108512,22.64650771478675,Gran Canaria,Shenzhen Bao'an Int'l,73,49,57,139,1397715000.0,Asia,China,CHN,14342903
1159121107,1159124107,-72.05385691012962,-50.283900869003766,113.81585275108512,22.64650771478675,Com. Armando Tola Int'l,Shenzhen Bao'an Int'l,87,49,97,139,1397715000.0,Asia,China,CHN,14342903
1159121125,1159124107,16.92160555842542,58.785104130344784,113.81585275108512,22.64650771478675,Stockholm-Skavsta,Shenzhen Bao'an Int'l,74,49,94,139,1397715000.0,Asia,China,CHN,14342903
1159121143,1159124107,98.67619257146407,3.5665917999089403,113.81585275108512,22.64650771478675,Polonia Int'l,Shenzhen Bao'an Int'l,60,49,5,139,1397715000.0,Asia,China,CHN,14342903
1159121159,1159124107,18.524123630208024,4.398851536959572,113.81585275108512,22.64650771478675,Bangui M'Poko Int'l,Shenzhen Bao'an Int'l,34,49,35,139,1397715000.0,Asia,China,CHN,14342903
1159121183,1159124107,120.43209737631294,30.235186279041436,113.81585275108512,22.64650771478675,Hangzhou Xiaoshan Int'l,Shenzhen Bao'an Int'l,69,49,26,139,1397715000.0,Asia,China,CHN,14342903
1159121195,1159124107,-157.34977789343037,1.9861611979240215,113.81585275108512,22.64650771478675,Cassidy Int'l,Shenzhen Bao'an Int'l,35,49,48,139,1397715000.0,Asia,China,CHN,14342903
1159121207,1159124107,23.383188573869113,55.90376945403999,113.81585275108512,22.64650771478675,Šiauliai Int'l,Shenzhen Bao'an Int'l,20,49,28,139,1397715000.0,Asia,China,CHN,14342903
1159121227,1159124107,-169.92612977421672,-19.076712935451056,113.81585275108512,22.64650771478675,Niue Int'l,Shenzhen Bao'an Int'l,39,49,87,139,1397715000.0,Asia,China,CHN,14342903
1159121237,1159124107,-54.83939952960621,-25.456857071581247,113.81585275108512,22.64650771478675,Guaraní Int'l,Shenzhen Bao'an Int'l,24,49,99,139,1397715000.0,Asia,China,CHN,14342903
1159121253,1159124107,-71.56793353852852,-16.344552065351998,113.81585275108512,22.64650771478675,Rodríguez Ballón Int'l,Shenzhen Bao'an Int'l,29,49,49,139,1397715000.0,Asia,China,CHN,14342903
1159121269,1159124107,132.13984172071468,43.377649253388505,113.81585275108512,22.64650771478675,Vladivostok Int'l,Shenzhen Bao'an Int'l,51,49,47,139,1397715000.0,Asia,China,CHN,14342903
1159121283,1159124107,21.03026901247459,42.58503311534483,113.81585275108512,22.64650771478675,Pristina,Shenzhen Bao'an Int'l,18,49,99,139,1397715000.0,Asia,China,CHN,14342903
1159121297,1159124107,4.450922773999088,51.18912850638064,113.81585275108512,22.64650771478675,Deurne,Shenzhen Bao'an Int'l,11,49,38,139,1397715000.0,Asia,China,CHN,14342903
1159121317,1159124107,-110.36719785980947,24.076090352180334,113.81585275108512,22.64650771478675,Gen. Márquez de León Int'l,Shenzhen Bao'an Int'l,88,49,9,139,1397715000.0,Asia,China,CHN,14342903
1159121329,1159124107,126.2369830308627,45.62060117232452,113.81585275108512,22.64650771478675,Harbin Taiping,Shenzhen Bao'an Int'l,15,49,40,139,1397715000.0,Asia,China,CHN,14342903
1159121343,1159124107,76.91890256129132,8.476509938945144,113.81585275108512,22.64650771478675,Trivandrum Int'l,Shenzhen Bao'an Int'l,30,49,69,139,1397715000.0,Asia,China,CHN,14342903
1159121355,1159124107,27.149297595266408,38.29123476451746,113.81585275108512,22.64650771478675,Adnan Menderes,Shenzhen Bao'an Int'l,55,49,97,139,1397715000.0,Asia,China,CHN,14342903
1159121375,1159124107,118.86610214690592,31.73532492961766,113.81585275108512,22.64650771478675,Nanjing Lukou Int'l,Shenzhen Bao'an Int'l,74,49,93,139,1397715000.0,Asia,China,CHN,14342903
1159121395,1159124107,-78.70393431144967,26.548246747188983,113.81585275108512,22.64650771478675,Freeport Int'l,Shenzhen Bao'an Int'l,98,49,81,139,1397715000.0,Asia,China,CHN,14342903
1159121401,1159124107,13.144258981071262,32.66916955049933,113.81585275108512,22.64650771478675,Tripoli Int'l,Shenzhen Bao'an Int'l,59,49,35,139,1397715000.0,Asia,China,CHN,14342903
1159121427,1159124107,-54.57557190935781,48.946598006073565,113.81585275108512,22.64650771478675,Gander Int'l,Shenzhen Bao'an Int'l,73,49,50,139,1397715000.0,Asia,China,CHN,14342903
1159121441,1159124107,51.558548787654715,25.268246131050645,113.81585275108512,22.64650771478675,Doha Int'l,Shenzhen Bao'an Int'l,46,49,5,139,1397715000.0,Asia,China,CHN,14342903
1159121449,1159124107,-106.6166851616002,35.04915780182765,113.81585275108512,22.64650771478675,Albuquerque Int'l,Shenzhen Bao'an Int'l,94,49,1,139,1397715000.0,Asia,China,CHN,14342903
1159121465,1159124107,-61.792367669835826,17.140359937161683,113.81585275108512,22.64650771478675,V.C. Bird Int'l,Shenzhen Bao'an Int'l,13,49,88,139,1397715000.0,Asia,China,CHN,14342903
1159121481,1159124107,-171.99732221833983,-13.832501332395603,113.81585275108512,22.64650771478675,Faleolo,Shenzhen Bao'an Int'l,28,49,46,139,1397715000.0,Asia,China,CHN,14342903
1159121497,1159124107,31.016249043801107,27.05081584069781,113.81585275108512,22.64650771478675,Asyut,Shenzhen Bao'an Int'l,50,49,27,139,1397715000.0,Asia,China,CHN,14342903
1159121515,1159124107,50.62600287575336,26.269697149949714,113.81585275108512,22.64650771478675,Bahrain Int'l,Shenzhen Bao'an Int'l,87,49,61,139,1397715000.0,Asia,China,CHN,14342903
1159121531,1159124107,-72.68539474333903,41.93031600583518,113.81585275108512,22.64650771478675,Bradley Int'l,Shenzhen Bao'an Int'l,52,49,40,139,1397715000.0,Asia,China,CHN,14342903
1159121545,1159124107,-59.48741889531585,13.079661104553033,113.81585275108512,22.64650771478675,Grantley Adams Int'l,Shenzhen Bao'an Int'l,1,49,79,139,1397715000.0,Asia,China,CHN,14342903
1159121561,1159124107,-16.652313269807472,13.343860478894186,113.81585275108512,22.64650771478675,Yundum Int'l,Shenzhen Bao'an Int'l,21,49,93,139,1397715000.0,Asia,China,CHN,14342903
1159121577,1159124107,29.32098401699387,-3.322044349131131,113.81585275108512,22.64650771478675,Bujumbura Int'l,Shenzhen Bao'an Int'l,48,49,21,139,1397715000.0,Asia,China,CHN,14342903
1159121581,1159124107,34.971944183793276,-15.68138447932725,113.81585275108512,22.64650771478675,Chileka Int'l,Shenzhen Bao'an Int'l,92,49,76,139,1397715000.0,Asia,China,CHN,14342903
1159121597,1159124107,122.23385051502184,-17.95257612926801,113.81585275108512,22.64650771478675,Broome Int'l,Shenzhen Bao'an Int'l,28,49,16,139,1397715000.0,Asia,China,CHN,14342903
1159121625,1159124107,56.368886456411,27.210325845514543,113.81585275108512,22.64650771478675,Bandar Abbass Int'l,Shenzhen Bao'an Int'l,48,49,52,139,1397715000.0,Asia,China,CHN,14342903
1159121643,1159124107,47.668376663351836,30.552799016106043,113.81585275108512,22.64650771478675,Basrah Int'l,Shenzhen Bao'an Int'l,85,49,40,139,1397715000.0,Asia,China,CHN,14342903
1159121657,1159124107,-106.4358466310554,31.635756620195146,113.81585275108512,22.64650771478675,Ciudad Juarez Int'l,Shenzhen Bao'an Int'l,30,49,68,139,1397715000.0,Asia,China,CHN,14342903
1159121665,1159124107,79.88525734215062,7.1780771054422114,113.81585275108512,22.64650771478675,Katunayake Int'l,Shenzhen Bao'an Int'l,97,49,24,139,1397715000.0,Asia,China,CHN,14342903
1159121685,1159124107,145.75358484439977,-16.876742155406177,113.81585275108512,22.64650771478675,Cairns Int'l,Shenzhen Bao'an Int'l,46,49,73,139,1397715000.0,Asia,China,CHN,14342903
1159121695,1159124107,98.96811812415933,18.768847391967526,113.81585275108512,22.64650771478675,Chiang Mai Int'l,Shenzhen Bao'an Int'l,31,49,42,139,1397715000.0,Asia,China,CHN,14342903
1159121711,1159124107,-104.70088027411134,38.79742487791252,113.81585275108512,22.64650771478675,City of Colorado Springs,Shenzhen Bao'an Int'l,54,49,57,139,1397715000.0,Asia,China,CHN,14342903
1159121725,1159124107,-90.50362837340384,19.81422479920744,113.81585275108512,22.64650771478675,Ign. Alberto Ongay Int'l,Shenzhen Bao'an Int'l,38,49,32,139,1397715000.0,Asia,China,CHN,14342903
